booking_id,booking_datetime,checkin_date,lead_time_days,stay_nights,num_rooms,num_adults,num_children,customer_age,loyalty_points,avg_daily_rate,discount_pct,distance_to_airport_km,competitor_rate,marketing_score,seasonal_index,market_segment,channel,room_type,meal_plan,customer_tier,country_code,weekend_flag,target_class,target_value
69412,08:57.0,4/3/2023,65,2,1,1,1,55,822.2,50.0,20,4.03,50.78,0.303,0.9,Corporate,Direct,Standard,BB,Bronze,SE,No,Cancelled,70.74
91857,18:23.8,10/5/2024,111,1,1,1,2,50,4157.1,97.93,0,8.21,94.08,0.155,0.95,Business,TravelAgent,Suite,BB,Gold,NO,Yes,Completed,90.02
186548,11:53.3,3/19/2023,40,3,2,2,1,49,1114.5,94.32,0,5.88,97.78,0.275,0.85,Leisure,Direct,Studio,HB,Gold,ZA,Yes,NoShow,488.91
104031,57:40.5,1/8/2025,357,2,1,1,0,34,728.7,122.46,5,7.61,125.55,0.126,0.7,Leisure,Direct,Deluxe,BB,Bronze,SG,No,Cancelled,149.69
120617,16:34.9,8/19/2023,212,4,1,1,2,51,1027.6,117.99,5,10.45,115.49,0.272,1.3,Leisure,OTA,Presidential,BB,Bronze,ZA,Yes,NoShow,567.67
27888,53:35.2,12/14/2025,245,3,1,1,1,38,3033.9,171.33,0,10.92,160.93,0.235,0.75,Group,TravelAgent,Economy,HB,Gold,SA,Yes,NoShow,364.41
72376,47:42.2,5/12/2023,118,4,1,2,0,57,929.9,98.62,0,7.42,103.06,0.394,1.0,Group,TravelAgent,Executive,BB,Bronze,MX,Yes,Completed,363.66
98542,26:46.9,8/29/2025,102,4,1,1,0,57,2774.0,115.86,5,11.7,124.26,0.08,1.3,Leisure,Direct,Executive,SC,Bronze,IT,Yes,Cancelled,569.59
143879,27:49.3,7/12/2025,348,1,1,1,0,44,380.4,82.95,20,3.99,86.68,0.509,1.35,Corporate,OTA,Family,BB,Silver,AT,Yes,Cancelled,91.43
139484,58:07.3,12/22/2023,261,2,1,1,1,53,13604.2,60.25,15,11.52,60.91,0.524,0.75,Corporate,Direct,Standard,BB,Gold,SE,Yes,NoShow,67.75
91274,02:08.6,11/30/2023,315,2,1,2,1,30,1075.9,178.24,10,3.1,182.78,0.279,0.8,Other,Direct,Standard,BB,Gold,MX,No,Completed,237.65
110993,40:55.2,10/19/2024,2,5,2,2,1,45,3254.1,181.64,5,5.49,195.78,0.216,0.95,Corporate,OTA,Presidential,BB,Gold,AE,Yes,NoShow,1524.11
23108,56:38.8,2/3/2024,242,5,2,3,0,46,500.5,141.1,15,3.88,137.55,0.179,0.75,Group,Direct,Studio,BB,Bronze,AT,Yes,NoShow,903.73
59615,21:52.6,9/9/2024,34,1,1,2,1,32,1816.0,209.88,10,4.18,218.02,0.419,1.05,Leisure,OTA,Studio,BB,Silver,AU,No,Cancelled,186.48
162878,57:03.8,5/20/2024,134,3,2,3,1,18,517.3,107.76,0,7.54,118.93,0.147,1.0,Other,Direct,Executive,BB,Bronze,BE,No,Cancelled,657.76
106349,40:15.4,1/25/2024,310,6,1,2,0,23,1311.2,126.14,25,8.04,137.3,0.086,0.7,Business,OTA,Family,BB,Silver,JP,No,NoShow,399.14
89133,52:44.0,11/10/2024,203,6,1,2,1,37,1476.1,180.77,5,18.8,184.0365,0.362,0.8,Corporate,TravelAgent,Deluxe,HB,Bronze,US,Yes,NoShow,792.82
106944,07:27.3,11/19/2024,221,1,1,2,1,25,1273.4,173.57,0,7.59,181.22,0.52,0.8,Business,OTA,Suite,BB,Gold,US,No,NoShow,139.73
185264,10:33.5,8/13/2024,332,3,1,2,0,18,812.6,102.68,25,5.73,100.73,0.193,1.3,Business,OTA,Family,BB,Bronze,FI,No,Cancelled,299.14
36652,40:35.2,12/1/2024,63,5,1,2,0,55,502.6,140.29,25,12.92,146.07,0.671,0.75,Corporate,OTA,Presidential,HB,Bronze,SE,Yes,Completed,360.79
142964,15:21.8,7/7/2024,138,1,2,2,0,38,603.3,123.47,5,4.22,128.72,0.297,1.35,Corporate,Direct,Family,BB,Bronze,SG,Yes,Completed,321.37
79036,00:57.9,9/5/2024,95,5,1,1,0,65,1029.5,154.79,0,5.73,155.43,0.094,1.05,Corporate,OTA,Suite,HB,Gold,AE,No,Completed,777.67
89260,23:35.7,12/15/2023,19,2,1,2,1,43,1234.9,108.88,0,5.2,109.63,0.265,0.75,Leisure,TravelAgent,Deluxe,SC,Bronze,IE,Yes,Cancelled,158.4
170565,42:04.6,2/3/2025,141,2,1,2,0,50,3900.7,128.92,0,7.24,130.8,0.476,0.75,Other,TravelAgent,Standard,BB,Bronze,US,No,Completed,191.76
134695,50:00.8,9/26/2025,188,5,1,1,2,34,1532.6,103.12,0,8.37,100.67,0.413,1.05,Leisure,Direct,Studio,HB,Silver,IN,Yes,Cancelled,606.11
9725,36:57.8,3/2/2026,350,6,1,2,2,59,1971.4,178.72,20,10.79,177.3,0.306,0.85,Leisure,OTA,Family,HB,Bronze,US,No,NoShow,742.38
50299,54:20.0,10/5/2025,149,1,1,1,1,33,562.8,169.95,5,7.87,164.53,0.371,0.95,Business,Corporate,Suite,HB,Silver,KR,Yes,Cancelled,160.8
155328,17:33.2,11/1/2023,4,2,2,2,2,27,380.3,89.0,10,19.75,90.7,0.373,0.8,Business,OTA,Deluxe,BB,Bronze,FI,No,NoShow,249.6
34092,18:39.9,11/12/2025,290,3,2,3,1,41,1152.9,110.44,10,5.53,114.11,0.583,0.8,Corporate,Corporate,Suite,BB,Silver,JP,No,Completed,433.06
189142,24:57.9,6/11/2024,73,2,2,2,0,60,329.0,132.49,25,13.95,133.45,0.092,1.2,Corporate,Direct,Executive,FB,Bronze,AU,No,Cancelled,509.6
123312,01:23.4,10/16/2024,77,1,1,2,1,47,3612.4,186.95,10,3.75,193.44,0.168,0.95,Group,OTA,Standard,BB,Silver,GB,No,Completed,157.98
76322,52:18.5,2/12/2025,187,4,1,1,1,42,528.0,148.32,20,16.17,162.86,0.47,0.75,Group,Direct,Presidential,BB,Bronze,ZA,No,NoShow,336.71
24523,47:42.8,1/6/2024,199,4,1,1,1,18,25227.8,111.81,0,8.93,106.05,0.02,0.7,Other,Direct,Executive,BB,Silver,DK,Yes,NoShow,317.06
121766,39:05.5,2/27/2023,182,4,2,3,0,27,2231.9,203.86,10,3.43,208.77,0.198,0.75,Leisure,TravelAgent,Studio,HB,Bronze,SG,No,Completed,1115.15
151154,28:48.9,4/27/2025,181,2,2,2,0,36,330.5,105.7,10,6.17,98.07,0.24,0.9,Business,OTA,Presidential,HB,Gold,NL,Yes,Completed,337.55
190014,12:26.2,2/24/2024,55,2,1,1,0,38,724.8,133.71,0,5.96,129.51,0.287,0.75,Corporate,Direct,Presidential,HB,Gold,MX,Yes,Cancelled,208.71
695,28:43.9,8/22/2024,135,3,1,1,0,61,418.8,75.07,20,4.32,77.24,0.151,1.3,Other,Direct,Economy,BB,Silver,SA,No,Cancelled,213.17
117933,14:49.3,12/9/2023,271,4,2,2,1,51,7012.8,157.61,0,3.6,152.32,0.127,0.75,Business,Direct,Economy,BB,Bronze,BE,Yes,Cancelled,949.77
10134,06:31.3,2/15/2024,77,3,1,1,0,44,2777.7,98.93,5,7.91,97.18,0.509,0.75,Other,Direct,Standard,HB,Silver,DK,No,Cancelled,175.74
146015,24:47.9,3/7/2025,151,4,1,1,0,18,843.9,169.51,0,5.79,168.46,0.222,0.85,Corporate,OTA,Family,HB,Bronze,FR,Yes,Cancelled,588.09
18622,43:38.1,6/19/2024,203,4,1,2,1,37,1351.9,161.67,10,6.31,160.69,0.343,1.2,Other,OTA,Deluxe,BB,Gold,IE,No,Completed,660.22
192733,33:29.8,2/19/2025,172,3,1,2,0,30,250.7,146.0,20,5.13,145.03,0.338,0.75,Business,OTA,Suite,HB,Bronze,FR,No,Cancelled,281.89
129755,39:38.2,9/9/2023,104,5,2,3,0,53,1458.5,133.58,0,4.31,126.02,0.142,1.05,Leisure,OTA,Deluxe,FB,Bronze,CN,Yes,Cancelled,1429.81
58683,07:18.9,2/6/2024,118,3,1,2,1,64,1664.4,112.83,0,5.92,117.01,0.233,0.75,Other,Corporate,Presidential,SC,Platinum,GB,No,Cancelled,224.47
26989,46:40.4,7/18/2023,132,5,1,2,2,30,1090.8,125.54,5,11.99,121.93,0.265,1.35,Other,Direct,Executive,HB,Bronze,DK,No,Completed,810.5
64892,48:46.8,9/28/2025,112,2,1,2,1,28,1390.0,127.84,0,13.88,126.85,0.164,1.05,Group,TravelAgent,Executive,BB,Silver,JP,Yes,Cancelled,274.67
122271,56:11.1,8/22/2024,37,2,1,1,0,36,1553.9,157.25,15,4.35,158.46,0.143,1.3,Business,Direct,Studio,SC,Bronze,NZ,No,NoShow,334.88
8455,05:17.6,4/9/2024,118,5,1,1,0,54,2293.5,163.77,5,4.61,159.73,0.081,0.9,Business,Corporate,Executive,HB,Bronze,DE,No,Cancelled,639.79
122839,55:54.5,6/6/2024,352,2,1,2,0,29,2541.5,113.33,15,4.28,115.08,0.274,1.2,Corporate,Corporate,Deluxe,HB,Bronze,NO,No,NoShow,233.02
113599,51:44.8,11/7/2025,306,1,2,3,0,62,177.4,178.26,25,6.75,180.35,0.233,0.8,Group,Direct,Executive,HB,Gold,DK,Yes,Completed,201.63
79249,05:40.2,3/5/2025,61,2,1,2,1,30,1487.4,129.75,20,7.74,141.72,0.245,0.85,Corporate,OTA,Family,BB,Platinum,DE,No,Cancelled,177.73
21087,58:33.5,4/11/2023,61,3,1,2,0,69,708.5,210.01,20,2.64,219.52,0.044,0.9,Business,Direct,Deluxe,BB,Bronze,NZ,No,Completed,470.68
185825,01:04.2,5/25/2024,293,4,1,2,1,39,176.2,171.46,5,10.11,166.41,0.127,1.0,Leisure,OTA,Suite,FB,Bronze,KR,Yes,NoShow,643.15
65286,00:17.6,12/28/2024,324,2,1,2,0,38,1223.1,193.3,20,7.94,199.69,0.149,0.75,Other,OTA,Suite,HB,Bronze,NL,Yes,Completed,222.24
63398,54:10.5,3/2/2024,74,5,2,3,0,51,1496.4,142.53,0,10.07,141.17,0.244,0.85,Other,Direct,Executive,HB,Bronze,ES,Yes,Cancelled,1218.91
93664,00:26.8,11/18/2023,216,2,1,2,2,42,4363.1,127.84,0,4.87,130.78,0.342,0.8,Other,TravelAgent,Economy,BB,Silver,BR,Yes,NoShow,196.91
199300,53:19.9,5/30/2024,243,1,2,2,2,36,18181.1,107.11,5,12.64,112.08,0.308,1.0,Business,OTA,Economy,BB,Silver,NZ,No,NoShow,204.16
15060,30:23.0,3/7/2026,348,4,2,2,0,43,882.2,92.73,15,11.94,92.49,0.052,0.85,Corporate,TravelAgent,Executive,BB,Silver,CN,Yes,Cancelled,535.66
159323,07:45.3,3/16/2025,150,6,1,2,1,45,2302.9,127.15,15,10.73,126.86,0.415,0.85,Corporate,Direct,Family,SC,Bronze,US,Yes,Cancelled,548.03
117096,28:32.6,12/25/2023,241,4,1,2,1,18,1260.4,162.57,20,2.42,159.6,0.109,0.75,Business,Corporate,Suite,HB,Silver,FI,No,Cancelled,410.92
124650,32:24.2,9/27/2023,236,4,2,3,0,39,480.8,80.55,15,7.29,81.39,0.248,1.05,Other,Direct,Studio,HB,Bronze,IN,No,Completed,563.21
112844,06:46.4,6/7/2024,100,3,1,1,0,25,924.7,127.83,0,13.53,127.91,0.304,1.2,Group,Corporate,Economy,SC,Silver,CH,Yes,NoShow,423.84
124047,47:44.8,1/13/2024,85,2,1,1,1,35,1699.6,182.07,0,7.13,193.89,0.125,0.7,Leisure,Corporate,Standard,BB,Gold,IT,Yes,NoShow,263.11
76619,37:35.6,2/27/2024,352,2,1,2,1,52,215.3,150.77,5,5.26,146.78,0.27,0.75,Other,TravelAgent,Suite,BB,Silver,AT,No,Cancelled,223.8
101851,38:02.7,7/18/2025,325,1,1,1,1,70,867.8,158.5,30,3.38,161.83,0.329,1.35,Leisure,OTA,Executive,BB,Silver,AT,Yes,Completed,145.65
113826,31:33.3,9/9/2024,39,4,1,1,0,44,2399.7,54.65,10,3.63,53.47,0.246,1.05,Group,OTA,Economy,BB,Gold,US,No,Completed,206.24
47524,12:24.5,12/4/2023,182,4,2,3,1,30,2588.8,148.0,15,12.56,146.24,0.175,0.75,Corporate,Direct,Executive,BB,Bronze,TR,No,Cancelled,737.07
22687,08:39.0,12/25/2025,261,3,1,2,0,54,162.0,70.2,10,17.62,71.83,0.355,0.75,Other,TravelAgent,Studio,BB,Gold,DE,No,Completed,133.65
50428,20:52.2,9/10/2025,195,2,1,2,1,40,5974.5,114.2,0,7.7,107.59,0.712,1.05,Group,TravelAgent,Executive,FB,Bronze,BR,No,Completed,242.68
59912,49:20.1,7/31/2024,163,2,1,2,0,36,650.8,191.61,5,6.71,188.44,0.174,1.35,Group,TravelAgent,Standard,BB,Bronze,NO,No,Completed,483.26
96974,54:39.8,1/19/2026,267,4,1,2,2,18,1077.0,227.23,0,10.5,243.9,0.028,0.7,Leisure,OTA,Presidential,HB,Bronze,AT,No,Cancelled,586.65
107518,46:29.9,11/17/2023,317,3,1,2,0,61,453.2,175.43,20,2.81,186.5,0.247,0.8,Group,Direct,Studio,HB,Bronze,FI,Yes,Cancelled,320.69
4386,38:37.5,4/16/2023,17,3,2,2,1,27,871.1,106.74,5,16.63,114.3,0.359,0.9,Corporate,Direct,Family,BB,Bronze,CN,Yes,NoShow,564.81
101052,05:37.6,5/24/2023,29,3,1,1,0,60,1087.4,113.65,0,5.18,116.38,0.584,1.0,Leisure,Direct,Family,BB,Bronze,CH,No,Cancelled,340.8
109650,51:42.6,5/28/2025,334,3,2,3,2,38,1536.7,102.66,25,10.05,98.55,0.135,1.0,Other,OTA,Family,BB,Bronze,AT,No,Cancelled,467.52
35566,10:47.2,6/13/2025,181,2,1,2,0,38,994.4,98.72,20,11.91,103.25,0.391,1.2,Group,Corporate,Deluxe,BB,Bronze,DE,Yes,Completed,171.57
12601,28:50.9,2/8/2023,9,1,2,3,1,70,590.0,114.14,5,4.73,114.34,0.503,0.75,Corporate,OTA,Economy,HB,Silver,CN,No,Cancelled,156.61
182304,16:05.5,8/1/2025,194,1,1,1,0,50,351.4,185.42,0,7.8,173.5,0.353,1.3,Corporate,Direct,Deluxe,FB,Bronze,JP,Yes,NoShow,233.72
117041,17:56.7,10/3/2023,253,8,1,1,1,26,2690.2,110.99,15,15.44,120.85,0.451,0.95,Business,OTA,Deluxe,HB,Bronze,NZ,No,Completed,682.92
41684,33:58.7,3/10/2024,333,7,1,2,2,33,682.6,210.36,0,3.06,201.19,0.103,0.85,Leisure,Direct,Deluxe,BB,Platinum,TR,Yes,NoShow,1303.23
48722,46:12.7,7/17/2025,142,3,2,3,0,49,7179.9,101.28,25,15.49,111.64,0.267,1.35,Corporate,OTA,Suite,FB,Bronze,BR,No,Completed,613.76
51532,47:27.6,4/17/2025,78,4,3,3,0,39,747.7,108.33,10,20.76,105.29,0.42,0.9,Business,OTA,Economy,BB,Silver,FR,No,Cancelled,1188.12
164546,17:35.4,5/22/2025,54,1,1,2,0,29,374.3,166.52,0,4.37,156.28,0.266,1.0,Business,OTA,Standard,BB,Bronze,MX,No,NoShow,168.81
338,00:23.6,8/15/2024,63,3,2,2,1,34,563.7,137.87,0,6.0,142.19,0.265,1.3,Other,TravelAgent,Deluxe,BB,Bronze,CN,No,Completed,1109.73
112069,53:14.6,4/19/2024,262,6,2,2,0,42,6323.5,184.54,10,3.66,192.0,0.093,0.9,Group,TravelAgent,Economy,BB,Gold,AE,Yes,NoShow,1661.96
135666,15:54.3,4/10/2023,67,4,2,2,0,48,934.1,134.39,5,8.54,141.56,0.311,0.9,Corporate,Direct,Studio,BB,Bronze,IN,No,Cancelled,988.24
137285,40:04.3,12/4/2023,135,1,1,1,1,46,1750.6,114.94,5,8.11,120.44,0.512,0.75,Group,Direct,Economy,BB,Gold,IE,No,NoShow,80.28
167082,39:30.5,6/17/2024,269,1,1,1,0,58,328.7,101.83,10,2.78,101.74,0.494,1.2,Leisure,Corporate,Presidential,SC,Bronze,FI,No,Cancelled,124.71
180669,17:09.5,3/17/2024,150,2,1,2,0,55,12593.1,98.27,0,7.39,105.32,0.158,0.85,Corporate,Direct,Deluxe,HB,Gold,NO,Yes,Cancelled,149.69
53699,09:09.5,8/22/2023,103,2,1,1,1,44,1062.3,157.23,10,4.46,154.23,0.278,1.3,Group,OTA,Economy,BB,Bronze,US,No,Cancelled,373.56
151311,05:26.4,5/29/2025,347,1,1,2,0,56,379.5,147.1,25,7.7,166.91,0.124,1.0,Group,OTA,Economy,HB,Gold,ZA,No,NoShow,110.14
190636,35:55.1,12/29/2023,100,4,1,2,1,46,5274.5,117.94,5,5.92,124.24,0.193,0.75,Leisure,OTA,Standard,HB,Silver,CA,Yes,NoShow,323.27
97228,23:07.1,11/21/2023,207,1,1,1,0,32,2956.4,113.4,20,7.24,117.42,0.037,0.8,Group,TravelAgent,Suite,HB,Silver,US,No,NoShow,77.81
25180,36:55.2,6/15/2024,16,3,1,1,1,50,1089.6,139.9,10,10.42,142.19,0.278,1.2,Other,Direct,Deluxe,BB,Silver,KR,Yes,Cancelled,462.14
185891,31:10.8,11/27/2024,318,3,1,1,1,36,1865.5,161.15,0,10.71,164.54,0.466,0.8,Group,OTA,Family,BB,Bronze,FR,No,NoShow,419.62
90567,27:56.1,1/22/2025,264,3,2,3,1,39,676.2,185.71,5,6.08,198.01,0.715,0.7,Other,OTA,Family,BB,Silver,DE,No,Completed,754.68
64886,36:42.1,2/21/2025,249,5,1,2,1,21,861.5,190.86,10,2.8,190.18,0.451,0.75,Leisure,Direct,Deluxe,BB,Bronze,IE,Yes,Cancelled,566.43
162012,04:29.6,1/2/2025,101,2,2,2,2,40,208.1,115.61,20,10.46,117.56,0.367,0.7,Corporate,OTA,Standard,HB,Gold,SA,No,NoShow,260.79
1692,28:55.1,12/6/2023,112,4,1,1,2,36,705.8,103.64,10,11.18,104.77,0.17,0.75,Business,OTA,Suite,BB,Bronze,CA,No,Cancelled,267.06
164949,29:37.8,12/31/2024,36,3,1,2,0,21,447.7,125.32,5,4.34,123.47,0.411,0.75,Other,TravelAgent,Deluxe,BB,Bronze,SA,No,NoShow,310.44
140030,12:44.8,3/4/2025,100,2,1,2,1,65,1821.7,204.35,0,4.29,207.96,0.208,0.85,Other,OTA,Presidential,BB,Bronze,TR,No,NoShow,351.36
100824,05:34.0,2/3/2024,360,8,1,2,1,20,469.5,157.4,5,5.01,162.88,0.054,0.75,Business,Direct,Studio,HB,Bronze,IE,Yes,Completed,907.45
118886,57:55.3,5/30/2025,244,2,1,2,1,24,821.7,163.73,15,9.19,164.6,0.119,1.0,Business,OTA,Standard,BB,Silver,SE,Yes,Cancelled,292.07
133330,57:21.2,10/22/2023,162,1,1,1,2,35,1979.4,150.3,10,5.28,140.23,0.481,0.95,Business,OTA,Standard,BB,Bronze,BR,Yes,NoShow,125.41
197981,49:23.7,2/11/2025,157,1,1,2,1,34,1926.6,50.0,25,10.41,51.9,0.4,0.75,Group,OTA,Family,BB,Platinum,CA,No,NoShow,29.59
13964,51:02.7,8/24/2025,156,2,1,1,0,29,3561.6,180.1,10,14.98,171.07,0.538,1.3,Group,Direct,Standard,BB,Gold,AU,Yes,Completed,429.2
162645,41:09.4,2/21/2026,311,2,1,1,0,35,569.1,162.81,0,8.52,167.48,0.392,0.75,Leisure,Direct,Standard,HB,Bronze,DK,Yes,Completed,218.43
131317,19:24.0,3/10/2024,204,4,3,3,1,27,1143.3,70.67,5,4.24,70.95,0.151,0.85,Group,TravelAgent,Standard,BB,Bronze,BR,Yes,NoShow,650.64
139495,37:58.6,5/24/2024,241,5,1,1,0,33,801.9,101.61,20,4.46,99.58,0.275,1.0,Business,OTA,Standard,BB,Silver,AT,Yes,Cancelled,421.04
181588,50:14.0,3/15/2025,17,3,2,3,2,65,377.9,130.54,0,5.81,128.44,0.093,0.85,Other,TravelAgent,Studio,SC,Bronze,FR,Yes,NoShow,694.33
75937,53:21.0,11/1/2023,119,4,1,1,1,56,1360.2,157.85,20,11.34,148.35,0.378,0.8,Leisure,OTA,Executive,BB,Platinum,BE,No,Completed,371.86
76127,06:24.3,4/17/2023,63,2,1,1,1,48,533.3,140.34,10,4.22,140.63,0.209,0.9,Corporate,TravelAgent,Suite,SC,Bronze,SA,No,Cancelled,208.77
19146,44:19.0,7/24/2025,157,2,2,2,2,47,1558.6,139.12,5,6.1,140.19,0.568,1.35,Group,TravelAgent,Standard,BB,Bronze,NO,No,Cancelled,764.86
29558,16:15.0,9/21/2024,18,3,1,1,0,48,9073.4,102.14,5,7.69,96.4,0.28,1.05,Business,TravelAgent,Economy,SC,Bronze,SG,Yes,Cancelled,335.21
131254,42:46.6,2/2/2024,30,5,2,2,1,53,1624.1,190.62,0,3.16,195.438,0.035,0.75,Group,OTA,Studio,BB,Platinum,US,Yes,Completed,1498.36
104933,29:16.6,6/30/2025,323,2,1,1,1,47,2012.0,196.53,10,2.68,186.52,0.758,1.2,Group,OTA,Studio,BB,Silver,NO,No,Cancelled,425.95
43732,00:50.7,2/11/2025,270,1,1,1,0,35,1139.8,137.06,10,2.85,150.61,0.195,0.75,Leisure,OTA,Deluxe,BB,Bronze,IE,No,NoShow,85.4
59277,08:09.6,10/5/2024,67,1,1,2,0,28,854.1,154.88,0,7.48,160.35,0.426,0.95,Group,OTA,Suite,SC,Bronze,IE,Yes,Cancelled,148.49
39813,33:02.7,1/4/2025,149,5,1,1,0,33,5420.2,224.43,5,5.53,245.26,0.393,0.7,Other,OTA,Presidential,HB,Silver,BE,Yes,Cancelled,849.25
187517,26:01.2,11/30/2023,277,5,3,3,0,59,393.8,149.08,10,4.79,153.6085,0.337,0.8,Business,OTA,Family,BB,Bronze,SE,No,NoShow,1447.81
123406,24:37.2,10/2/2024,239,4,1,2,1,22,137.0,194.08,0,11.43,202.1,0.531,0.95,Leisure,OTA,Executive,HB,Gold,IT,No,NoShow,737.84
153254,39:49.4,12/8/2024,105,1,1,1,0,53,1630.4,190.0,10,11.38,192.55,0.212,0.75,Leisure,Direct,Studio,SC,Bronze,BE,Yes,Cancelled,136.38
51145,46:24.3,5/6/2025,132,1,1,2,1,29,737.3,68.56,10,14.49,72.29,0.082,1.0,Group,OTA,Economy,BB,Silver,FR,No,NoShow,62.95
150593,10:39.4,3/16/2024,213,2,1,1,0,43,487.7,151.49,25,11.07,156.76,0.385,0.85,Business,OTA,Suite,SC,Platinum,TR,Yes,Cancelled,189.47
97284,40:40.4,2/7/2025,154,1,2,3,0,41,1715.5,120.16,15,6.89,123.29,0.02,0.75,Group,Direct,Economy,BB,Bronze,AU,Yes,NoShow,142.23
30165,15:51.6,3/17/2025,93,3,2,3,0,51,1090.8,192.24,0,5.74,215.83,0.115,0.85,Corporate,OTA,Standard,SC,Gold,IE,No,Cancelled,977.67
39309,44:46.0,9/11/2025,348,3,1,2,0,69,869.8,186.06,5,5.69,201.62,0.199,1.05,Business,Direct,Studio,FB,Bronze,GB,No,Completed,547.64
31469,50:52.0,5/28/2024,293,4,2,3,1,51,4029.9,216.08,0,6.84,206.83,0.498,1.0,Leisure,OTA,Suite,HB,Bronze,GB,No,Completed,1788.95
42228,01:12.3,7/23/2024,340,6,2,2,1,37,1011.6,72.84,15,3.63,73.26,0.484,1.35,Group,Direct,Suite,BB,Silver,NZ,No,NoShow,1053.82
130401,58:23.7,9/1/2023,142,1,1,1,0,49,1201.4,169.12,0,8.8,178.15,0.401,1.05,Leisure,Direct,Economy,HB,Bronze,DE,Yes,Cancelled,168.91
33446,53:03.9,10/11/2025,200,4,1,2,0,41,373.9,124.52,15,3.88,141.11,0.132,0.95,Business,OTA,Suite,HB,Bronze,CA,Yes,Cancelled,377.1
7086,02:59.3,1/22/2024,306,4,1,2,0,18,1874.4,109.5,30,11.86,113.0,0.305,0.7,Leisure,OTA,Deluxe,BB,Bronze,DE,No,NoShow,212.91
175108,10:37.6,1/10/2024,12,5,1,1,0,20,1412.8,156.35,0,3.31,154.64,0.241,0.7,Business,OTA,Family,HB,Bronze,NZ,No,NoShow,506.86
29335,26:09.1,11/6/2025,294,3,1,1,0,52,443.9,133.31,10,5.48,145.87,0.3,0.8,Business,Corporate,Studio,FB,Gold,IN,No,Completed,314.29
105170,12:08.3,3/30/2024,3,1,1,2,0,28,1251.1,87.37,5,9.7,86.12,0.302,0.85,Group,TravelAgent,Studio,BB,Bronze,IE,Yes,Cancelled,76.02
62556,36:57.7,2/18/2024,91,1,1,2,0,51,181.1,175.54,10,5.06,172.69,0.296,0.75,Leisure,OTA,Standard,HB,Silver,ZA,Yes,NoShow,118.85
44616,43:16.6,11/3/2023,134,4,1,1,1,58,1559.3,62.8,25,9.5,66.79,0.372,0.8,Business,Direct,Deluxe,SC,Bronze,SG,Yes,Completed,143.49
174663,47:05.9,5/11/2023,126,3,1,2,2,35,2478.9,102.22,10,2.91,95.86,0.377,1.0,Business,OTA,Deluxe,BB,Platinum,FI,No,NoShow,277.71
188768,42:42.3,9/27/2023,160,1,1,2,0,29,900.5,104.6,0,8.83,104.74,0.014,1.05,Group,TravelAgent,Studio,BB,Platinum,AU,No,NoShow,109.12
81408,05:21.4,7/27/2025,347,1,2,2,0,33,463.9,150.05,10,12.29,153.48,0.351,1.35,Business,Direct,Family,HB,Bronze,US,Yes,Cancelled,372.38
4034,33:15.3,4/3/2024,360,4,1,1,0,53,2339.4,88.68,0,11.12,96.85,0.517,0.9,Group,TravelAgent,Deluxe,HB,Silver,ZA,No,Completed,330.76
133083,03:34.9,11/29/2025,202,1,1,2,2,31,293.7,186.74,0,16.43,201.98,0.271,0.8,Leisure,OTA,Economy,BB,Gold,CH,Yes,NoShow,154.16
88651,08:27.8,3/9/2023,50,2,2,3,1,62,356.9,110.7,25,5.0,106.59,0.123,0.85,Other,Direct,Presidential,BB,Silver,SG,No,NoShow,286.92
37888,19:26.9,4/16/2024,324,1,2,3,1,35,796.1,179.51,30,16.56,172.89,0.391,0.9,Corporate,Direct,Deluxe,BB,Bronze,TR,No,NoShow,226.31
46867,15:44.7,2/4/2024,42,6,1,1,1,33,2174.8,144.51,5,3.61,160.87,0.361,0.75,Other,Direct,Economy,BB,Bronze,KR,Yes,Cancelled,532.73
132639,00:41.6,4/30/2024,159,2,1,1,1,62,1286.2,172.26,20,4.89,168.65,0.507,0.9,Other,OTA,Standard,BB,Gold,FI,No,Completed,235.93
32092,46:25.4,5/17/2023,118,6,1,1,1,48,1933.5,66.09,5,2.6,72.94,0.34,1.0,Leisure,Direct,Executive,BB,Silver,CH,No,NoShow,373.31
173679,23:12.1,3/4/2025,122,3,2,2,1,69,3920.6,100.7,30,4.82,108.86,0.552,0.85,Group,TravelAgent,Family,SC,Bronze,AT,No,Cancelled,383.52
19199,51:29.9,11/18/2024,256,2,1,2,1,42,2101.2,107.45,10,10.51,115.02,0.51,0.8,Group,Direct,Executive,BB,Silver,IE,No,Completed,147.75
78514,28:36.6,5/29/2024,165,5,1,1,1,71,2846.1,149.94,10,9.05,135.84,0.332,1.0,Group,Direct,Suite,BB,Bronze,IT,No,NoShow,647.05
37316,16:26.8,12/4/2023,285,5,1,2,0,43,1002.3,135.36,0,13.1,136.92,0.143,0.75,Group,TravelAgent,Studio,HB,Silver,BR,No,Completed,543.59
37028,55:28.3,3/16/2025,5,1,1,1,0,45,1352.4,102.39,15,10.96,109.72,0.511,0.85,Corporate,Direct,Presidential,SC,Bronze,NZ,Yes,Cancelled,73.26
78324,21:46.9,10/21/2024,263,1,1,2,0,18,531.3,254.43,10,7.8,263.85,0.198,0.95,Business,Direct,Studio,BB,Silver,IT,No,NoShow,219.6
177604,16:35.9,8/29/2025,336,1,2,2,1,52,704.1,75.02,5,5.78,77.99,0.42,1.3,Corporate,OTA,Deluxe,HB,Silver,CH,Yes,Cancelled,183.29
